epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1575989982000,2019-12-10T14:59:42.000,0.000,-2.294,20.160,1.044
1575989982019,2019-12-10T14:59:42.019,0.019,-2.477,20.640,1.280
1575989982039,2019-12-10T14:59:42.039,0.039,-3.102,25.960,1.197
1575989982058,2019-12-10T14:59:42.058,0.058,-4.306,29.345,1.578
1575989982079,2019-12-10T14:59:42.079,0.079,-6.242,34.771,2.774
1575989982098,2019-12-10T14:59:42.098,0.098,-6.822,37.149,4.825
1575989982118,2019-12-10T14:59:42.118,0.118,-4.436,28.880,6.662
1575989982139,2019-12-10T14:59:42.139,0.139,-0.884,13.514,7.820
1575989982158,2019-12-10T14:59:42.158,0.158,0.915,4.985,9.261
1575989982179,2019-12-10T14:59:42.179,0.179,0.617,5.556,8.872
1575989982198,2019-12-10T14:59:42.198,0.198,0.213,4.306,7.736
1575989982218,2019-12-10T14:59:42.218,0.218,1.631,-0.427,5.145
1575989982237,2019-12-10T14:59:42.237,0.237,3.659,-5.777,2.797
1575989982258,2019-12-10T14:59:42.258,0.258,4.284,-7.523,1.608
1575989982278,2019-12-10T14:59:42.278,0.278,3.849,-6.334,0.526
1575989982297,2019-12-10T14:59:42.297,0.297,3.216,-4.291,0.732
1575989982318,2019-12-10T14:59:42.318,0.318,2.645,-2.127,1.486
1575989982337,2019-12-10T14:59:42.337,0.337,2.858,-3.186,2.355
1575989982357,2019-12-10T14:59:42.357,0.357,3.354,-5.107,3.155
1575989982376,2019-12-10T14:59:42.376,0.376,3.643,-5.869,3.331
1575989982397,2019-12-10T14:59:42.397,0.397,3.384,-6.105,2.744
1575989982416,2019-12-10T14:59:42.416,0.416,2.614,-5.351,1.563
1575989982436,2019-12-10T14:59:42.436,0.436,2.165,-5.015,1.250
1575989982457,2019-12-10T14:59:42.457,0.457,1.814,-6.250,1.159
1575989982476,2019-12-10T14:59:42.476,0.476,1.669,-7.279,1.242
1575989982496,2019-12-10T14:59:42.496,0.496,2.081,-8.750,1.707
1575989982515,2019-12-10T14:59:42.515,0.515,1.959,-7.538,1.806
1575989982536,2019-12-10T14:59:42.536,0.536,2.431,-5.244,2.912
1575989982555,2019-12-10T14:59:42.555,0.555,2.713,-5.015,3.750
1575989982576,2019-12-10T14:59:42.576,0.576,2.165,-1.296,4.192
1575989982596,2019-12-10T14:59:42.596,0.596,2.195,7.149,6.006
1575989982615,2019-12-10T14:59:42.615,0.615,2.866,16.845,8.171
1575989982636,2019-12-10T14:59:42.636,0.636,0.587,22.332,5.892
1575989982655,2019-12-10T14:59:42.655,0.655,0.724,16.303,3.765
1575989982675,2019-12-10T14:59:42.675,0.675,1.258,8.948,3.498
1575989982694,2019-12-10T14:59:42.694,0.694,0.229,8.849,3.567
1575989982715,2019-12-10T14:59:42.715,0.715,-1.159,14.870,5.061
1575989982735,2019-12-10T14:59:42.735,0.735,-2.500,24.665,5.983
1575989982754,2019-12-10T14:59:42.754,0.754,-3.742,28.468,5.625
1575989982775,2019-12-10T14:59:42.775,0.775,-4.032,26.448,4.535
1575989982794,2019-12-10T14:59:42.794,0.794,-3.163,24.954,4.680
1575989982814,2019-12-10T14:59:42.814,0.814,-0.739,32.988,6.936
1575989982833,2019-12-10T14:59:42.833,0.833,-4.314,57.233,8.293
1575989982854,2019-12-10T14:59:42.854,0.854,-6.898,71.982,6.044
1575989982874,2019-12-10T14:59:42.874,0.874,-4.764,56.997,5.137
1575989982893,2019-12-10T14:59:42.893,0.893,-1.593,36.090,3.780
1575989982914,2019-12-10T14:59:42.914,0.914,-1.395,46.738,5.495
1575989982933,2019-12-10T14:59:42.933,0.933,-5.511,66.463,8.483
1575989982953,2019-12-10T14:59:42.953,0.953,-6.555,55.488,6.296
1575989982972,2019-12-10T14:59:42.972,0.972,-5.816,27.942,1.890
1575989982993,2019-12-10T14:59:42.993,0.993,-5.023,15.686,1.021
1575989983013,2019-12-10T14:59:43.013,1.013,-2.713,7.927,0.785
1575989983033,2019-12-10T14:59:43.033,1.033,-0.305,3.041,0.130
1575989983053,2019-12-10T14:59:43.053,1.053,0.678,0.099,-0.549
1575989983072,2019-12-10T14:59:43.072,1.072,1.410,-4.703,-0.991
1575989983093,2019-12-10T14:59:43.093,1.093,3.925,-5.755,-0.808
1575989983112,2019-12-10T14:59:43.112,1.112,5.823,-2.401,-0.427
1575989983132,2019-12-10T14:59:43.132,1.132,6.867,0.244,-0.389
1575989983151,2019-12-10T14:59:43.151,1.151,8.857,2.622,0.854
1575989983172,2019-12-10T14:59:43.172,1.172,14.352,13.750,7.279
1575989983192,2019-12-10T14:59:43.192,1.192,15.716,26.677,16.608
1575989983211,2019-12-10T14:59:43.211,1.211,12.409,23.041,13.521
1575989983232,2019-12-10T14:59:43.232,1.232,10.968,17.393,10.572
1575989983251,2019-12-10T14:59:43.251,1.251,12.439,17.142,12.919
1575989983271,2019-12-10T14:59:43.271,1.271,13.087,16.921,14.611
1575989983290,2019-12-10T14:59:43.290,1.290,12.287,16.311,13.049
1575989983311,2019-12-10T14:59:43.311,1.311,11.517,12.561,11.242
1575989983331,2019-12-10T14:59:43.331,1.331,11.387,9.405,11.303
1575989983350,2019-12-10T14:59:43.350,1.350,11.585,6.082,11.631
