epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1575990407350,2019-12-10T15:06:47.350,0.000,4.794,14.550,7.203
1575990407370,2019-12-10T15:06:47.370,0.020,5.069,14.314,8.087
1575990407389,2019-12-10T15:06:47.389,0.039,9.733,7.508,12.668
1575990407410,2019-12-10T15:06:47.410,0.060,13.956,-7.309,20.206
1575990407429,2019-12-10T15:06:47.429,0.079,10.877,-11.021,17.683
1575990407449,2019-12-10T15:06:47.449,0.099,7.066,-8.689,12.378
1575990407468,2019-12-10T15:06:47.468,0.118,2.477,-9.345,8.338
1575990407489,2019-12-10T15:06:47.489,0.139,-0.511,0.976,3.659
1575990407509,2019-12-10T15:06:47.509,0.159,0.442,11.631,-0.694
1575990407528,2019-12-10T15:06:47.528,0.178,0.770,10.648,-0.534
1575990407549,2019-12-10T15:06:47.549,0.199,0.206,6.806,0.008
1575990407568,2019-12-10T15:06:47.568,0.218,1.105,1.273,0.595
1575990407588,2019-12-10T15:06:47.588,0.238,1.806,-1.067,1.120
1575990407607,2019-12-10T15:06:47.607,0.257,1.883,-1.410,0.922
1575990407628,2019-12-10T15:06:47.628,0.278,1.319,-0.869,0.671
1575990407648,2019-12-10T15:06:47.648,0.298,1.280,-0.503,0.587
1575990407667,2019-12-10T15:06:47.667,0.317,1.174,-0.381,0.267
1575990407688,2019-12-10T15:06:47.688,0.338,0.252,0.221,-0.130
1575990407707,2019-12-10T15:06:47.707,0.357,0.724,1.021,-0.434
1575990407728,2019-12-10T15:06:47.728,0.378,1.052,-0.221,-0.480
1575990407747,2019-12-10T15:06:47.747,0.397,0.694,-1.021,-0.534
1575990407767,2019-12-10T15:06:47.767,0.417,0.991,-0.922,-0.480
1575990407788,2019-12-10T15:06:47.788,0.438,1.197,-0.633,-0.122
1575990407807,2019-12-10T15:06:47.807,0.457,1.433,-0.686,-0.038
1575990407827,2019-12-10T15:06:47.827,0.477,1.296,-0.244,-0.015
1575990407846,2019-12-10T15:06:47.846,0.496,1.410,0.145,-0.099
1575990407867,2019-12-10T15:06:47.867,0.517,1.364,0.259,-0.175
