epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1576671004721,2019-12-18T12:10:04.721,0.000,-1.197,1.799,-2.127
1576671004741,2019-12-18T12:10:04.741,0.020,-0.998,1.837,-2.172
1576671004760,2019-12-18T12:10:04.760,0.039,-1.105,1.730,-2.523
1576671004781,2019-12-18T12:10:04.781,0.060,-1.341,1.822,-2.668
1576671004800,2019-12-18T12:10:04.800,0.079,-1.616,1.723,-2.599
1576671004820,2019-12-18T12:10:04.820,0.099,-1.677,1.364,-2.409
1576671004840,2019-12-18T12:10:04.840,0.119,-1.784,0.701,-1.959
1576671004860,2019-12-18T12:10:04.860,0.139,-1.745,0.236,-1.425
1576671004881,2019-12-18T12:10:04.881,0.160,-1.646,0.244,-0.777
1576671004900,2019-12-18T12:10:04.900,0.179,-1.555,0.168,-0.091
1576671004920,2019-12-18T12:10:04.920,0.199,-1.242,0.137,0.587
1576671004939,2019-12-18T12:10:04.939,0.218,-0.633,0.252,1.067
1576671004960,2019-12-18T12:10:04.960,0.239,-0.130,0.145,1.524
1576671004979,2019-12-18T12:10:04.979,0.258,0.434,-0.168,1.921
1576671004999,2019-12-18T12:10:04.999,0.278,0.930,-0.305,2.226
1576671005020,2019-12-18T12:10:05.020,0.299,1.387,-0.381,2.477
1576671005039,2019-12-18T12:10:05.039,0.318,1.761,-0.899,2.729
1576671005059,2019-12-18T12:10:05.059,0.338,2.088,-1.471,2.721
1576671005078,2019-12-18T12:10:05.078,0.357,2.325,-1.623,2.698
1576671005099,2019-12-18T12:10:05.099,0.378,2.462,-1.448,2.744
1576671005118,2019-12-18T12:10:05.118,0.397,2.271,-1.364,2.843
1576671005138,2019-12-18T12:10:05.138,0.417,1.898,-0.770,2.980
1576671005159,2019-12-18T12:10:05.159,0.438,1.662,0.091,3.125
1576671005178,2019-12-18T12:10:05.178,0.457,1.799,-0.175,3.056
1576671005198,2019-12-18T12:10:05.198,0.477,2.591,-0.213,2.386
1576671005217,2019-12-18T12:10:05.217,0.496,3.422,0.587,0.991
1576671005238,2019-12-18T12:10:05.238,0.517,3.704,0.572,-0.282
1576671005257,2019-12-18T12:10:05.257,0.536,3.742,-0.351,-1.166
1576671005278,2019-12-18T12:10:05.278,0.557,3.544,-0.998,-1.768
1576671005298,2019-12-18T12:10:05.298,0.577,3.308,-0.800,-2.218
1576671005317,2019-12-18T12:10:05.317,0.596,3.102,0.046,-2.691
1576671005338,2019-12-18T12:10:05.338,0.617,2.660,0.671,-2.759
1576671005357,2019-12-18T12:10:05.357,0.636,1.852,0.488,-2.279
1576671005377,2019-12-18T12:10:05.377,0.656,0.823,-0.168,-1.471
1576671005396,2019-12-18T12:10:05.396,0.675,-0.099,-0.335,-0.617
1576671005417,2019-12-18T12:10:05.417,0.696,-0.655,0.015,0.015
1576671005436,2019-12-18T12:10:05.436,0.715,-0.915,0.800,0.373
1576671005456,2019-12-18T12:10:05.456,0.735,-1.174,1.159,0.541
1576671005477,2019-12-18T12:10:05.477,0.756,-1.311,0.762,0.678
1576671005496,2019-12-18T12:10:05.496,0.775,-1.265,0.122,0.473
1576671005516,2019-12-18T12:10:05.516,0.795,-1.143,-0.107,0.137
1576671005535,2019-12-18T12:10:05.535,0.814,-1.006,0.152,-0.152
1576671005556,2019-12-18T12:10:05.556,0.835,-0.960,0.267,-0.427
1576671005575,2019-12-18T12:10:05.575,0.854,-1.014,-0.213,-0.511
1576671005595,2019-12-18T12:10:05.595,0.874,-1.120,-0.899,-0.633
1576671005616,2019-12-18T12:10:05.616,0.895,-1.075,-1.425,-0.739
1576671005635,2019-12-18T12:10:05.635,0.914,-1.052,-1.867,-0.915
1576671005655,2019-12-18T12:10:05.655,0.934,-0.724,-2.096,-1.151
1576671005674,2019-12-18T12:10:05.674,0.953,-0.069,-1.837,-1.143
1576671005695,2019-12-18T12:10:05.695,0.974,0.434,-1.448,-0.671
