epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1583836590982,2020-03-10T10:36:30.982,0.000,0.183,0.991,-0.823
1583836591002,2020-03-10T10:36:31.002,0.020,0.434,0.861,-0.343
1583836591021,2020-03-10T10:36:31.021,0.039,-0.297,1.334,-0.419
1583836591042,2020-03-10T10:36:31.042,0.060,-0.854,1.639,-0.114
1583836591061,2020-03-10T10:36:31.061,0.079,-1.105,2.759,0.373
1583836591081,2020-03-10T10:36:31.081,0.099,-0.991,3.255,0.869
1583836591100,2020-03-10T10:36:31.100,0.118,-0.800,2.828,1.227
1583836591121,2020-03-10T10:36:31.121,0.139,-0.137,2.119,1.189
1583836591141,2020-03-10T10:36:31.141,0.159,0.960,0.701,0.861
1583836591160,2020-03-10T10:36:31.160,0.178,1.044,-0.366,0.030
1583836591181,2020-03-10T10:36:31.181,0.199,0.816,-0.770,-0.938
1583836591200,2020-03-10T10:36:31.200,0.218,0.518,-1.120,-1.380
1583836591220,2020-03-10T10:36:31.220,0.238,0.335,-1.113,-1.296
1583836591239,2020-03-10T10:36:31.239,0.257,0.495,-0.770,-1.067
1583836591260,2020-03-10T10:36:31.260,0.278,0.739,-0.457,-1.067
1583836591280,2020-03-10T10:36:31.280,0.298,0.800,-0.724,-1.044
1583836591299,2020-03-10T10:36:31.299,0.317,0.541,-0.755,-0.983
1583836591320,2020-03-10T10:36:31.320,0.338,0.480,-0.450,-0.739
1583836591339,2020-03-10T10:36:31.339,0.357,0.595,-0.495,-0.755
1583836591360,2020-03-10T10:36:31.360,0.378,0.648,-0.823,-0.960
1583836591379,2020-03-10T10:36:31.379,0.397,0.480,-0.701,-1.143
1583836591399,2020-03-10T10:36:31.399,0.417,0.252,-0.244,-0.892
1583836591420,2020-03-10T10:36:31.420,0.438,0.244,0.526,-0.274
1583836591439,2020-03-10T10:36:31.439,0.457,-0.008,1.486,0.091
1583836591459,2020-03-10T10:36:31.459,0.477,-0.168,1.707,0.122
1583836591478,2020-03-10T10:36:31.478,0.496,0.412,1.296,0.076
1583836591499,2020-03-10T10:36:31.499,0.517,1.220,0.617,0.351
1583836591518,2020-03-10T10:36:31.518,0.536,1.288,0.777,0.587
1583836591538,2020-03-10T10:36:31.538,0.556,0.831,1.227,0.777
1583836591559,2020-03-10T10:36:31.559,0.577,0.663,1.357,0.724
1583836591578,2020-03-10T10:36:31.578,0.596,0.907,1.174,0.640
1583836591598,2020-03-10T10:36:31.598,0.616,1.349,0.991,0.457
1583836591617,2020-03-10T10:36:31.617,0.635,1.898,0.351,0.259
1583836591638,2020-03-10T10:36:31.638,0.656,1.829,-0.381,0.099
1583836591657,2020-03-10T10:36:31.657,0.675,0.777,0.061,0.145
1583836591677,2020-03-10T10:36:31.677,0.695,-0.274,1.662,0.335
1583836591696,2020-03-10T10:36:31.696,0.714,-0.762,3.476,0.716
1583836591717,2020-03-10T10:36:31.717,0.735,-0.747,4.337,1.014
1583836591737,2020-03-10T10:36:31.737,0.755,-0.320,4.299,0.831
1583836591756,2020-03-10T10:36:31.756,0.774,0.213,3.186,0.465
1583836591777,2020-03-10T10:36:31.777,0.795,0.038,1.265,0.008
1583836591796,2020-03-10T10:36:31.796,0.814,0.297,0.130,-0.335
1583836591817,2020-03-10T10:36:31.817,0.835,0.648,0.183,-0.419
1583836591836,2020-03-10T10:36:31.836,0.854,0.800,0.198,-0.549
1583836591856,2020-03-10T10:36:31.856,0.874,0.450,-0.114,-0.633
1583836591877,2020-03-10T10:36:31.877,0.895,0.579,-0.244,-0.373
1583836591896,2020-03-10T10:36:31.896,0.914,0.739,0.236,-0.198
1583836591916,2020-03-10T10:36:31.916,0.934,0.991,0.617,-0.107
1583836591935,2020-03-10T10:36:31.935,0.953,1.364,0.160,-0.061
1583836591956,2020-03-10T10:36:31.956,0.974,1.730,-0.534,-0.145
1583836591975,2020-03-10T10:36:31.975,0.993,1.654,-0.846,-0.534
1583836591995,2020-03-10T10:36:31.995,1.013,1.204,-0.854,-0.579
1583836592016,2020-03-10T10:36:32.016,1.034,0.777,-0.488,-0.396
1583836592035,2020-03-10T10:36:32.035,1.053,0.770,0.206,-0.160
1583836592055,2020-03-10T10:36:32.055,1.073,1.029,0.396,-0.091
1583836592074,2020-03-10T10:36:32.074,1.092,0.953,0.221,-0.305
1583836592095,2020-03-10T10:36:32.095,1.113,0.983,-0.366,-0.534
1583836592114,2020-03-10T10:36:32.114,1.132,1.082,-0.899,-0.556
1583836592134,2020-03-10T10:36:32.134,1.152,1.090,-0.633,-0.549
1583836592155,2020-03-10T10:36:32.155,1.173,0.960,0.069,-0.503
1583836592174,2020-03-10T10:36:32.174,1.192,0.633,0.320,-0.343
1583836592194,2020-03-10T10:36:32.194,1.212,0.617,0.404,0.030
1583836592214,2020-03-10T10:36:32.214,1.232,0.633,0.755,0.236
1583836592234,2020-03-10T10:36:32.234,1.252,0.320,0.854,0.114
1583836592253,2020-03-10T10:36:32.253,1.271,0.450,0.373,-0.053
1583836592274,2020-03-10T10:36:32.274,1.292,0.671,-0.038,-0.168
1583836592294,2020-03-10T10:36:32.294,1.312,0.640,0.145,-0.053
1583836592313,2020-03-10T10:36:32.313,1.331,0.602,0.389,0.076
1583836592334,2020-03-10T10:36:32.334,1.352,0.899,0.389,-0.114
1583836592353,2020-03-10T10:36:32.353,1.371,1.235,-0.069,-0.450
1583836592373,2020-03-10T10:36:32.373,1.391,1.471,-0.793,-0.838
1583836592392,2020-03-10T10:36:32.392,1.410,1.220,-1.181,-1.052
1583836592413,2020-03-10T10:36:32.413,1.431,0.892,-1.143,-0.976
1583836592432,2020-03-10T10:36:32.432,1.450,1.143,-0.686,-0.846
1583836592452,2020-03-10T10:36:32.452,1.470,1.258,-0.328,-0.747
1583836592473,2020-03-10T10:36:32.473,1.491,1.120,-0.526,-0.770
1583836592492,2020-03-10T10:36:32.492,1.510,1.029,-0.701,-0.587
1583836592512,2020-03-10T10:36:32.512,1.530,0.938,-0.343,-0.236
1583836592531,2020-03-10T10:36:32.531,1.549,0.610,0.107,-0.137
1583836592552,2020-03-10T10:36:32.552,1.570,0.671,0.373,0.053
1583836592571,2020-03-10T10:36:32.571,1.589,0.877,0.381,-0.023
1583836592591,2020-03-10T10:36:32.591,1.609,0.877,0.130,-0.160
1583836592612,2020-03-10T10:36:32.612,1.630,0.960,-0.015,-0.229
1583836592631,2020-03-10T10:36:32.631,1.649,1.174,-0.373,-0.313
1583836592652,2020-03-10T10:36:32.652,1.670,1.395,-0.328,-0.389
1583836592671,2020-03-10T10:36:32.671,1.689,0.922,0.023,-0.587
1583836592691,2020-03-10T10:36:32.691,1.709,0.648,-0.023,-0.655
1583836592710,2020-03-10T10:36:32.710,1.728,0.770,-0.229,-0.396
1583836592731,2020-03-10T10:36:32.731,1.749,0.762,0.122,-0.244
1583836592751,2020-03-10T10:36:32.751,1.769,0.671,0.564,-0.236
